Document,Recall,Precision,JS_similairty
07_1380.xml,0.285714286,0.333333333,0.539134433
07_1382.xml,1,0.5,0.521787206
07_1383.xml,1,0.333333333,0.665119615
07_1384.xml,0.285714286,0.5,0.521057239
07_1386.xml,1,0.6,0.481481836
07_1387.xml,0,0,0.657826857
07_1389.xml,0.333333333,0.333333333,0.641594661
07_139.xml,0.666666667,0.75,0.389816564
07_1390.xml,0.75,0.5,0.547366483
07_1391.xml,0.75,0.666666667,0.421544266
07_1395.xml,0.5,0.5,0.54760791
07_1396.xml,0.5,0.5,0.488494434
07_1397.xml,0.5,0.5,0.481842971
07_1398.xml,0,0,0.577361712
07_1399.xml,0.5,0.25,0.509261308
07_14.xml,0.666666667,0.6,0.521034067
07_1400.xml,0.5,0.166666667,0.500847629
07_1401.xml,0.25,0.25,0.520996404
07_1402.xml,0.533333333,0.5,0.51714683
07_1403.xml,0.5,1,0.554114202
07_1406.xml,0.8,0.2,0.421440298
07_1407.xml,0.181818182,0.5,0.432048077
07_1408.xml,0.384615385,0.8,0.430155162
07_1409.xml,0,0,0.649635167
07_1410.xml,0.75,0.285714286,0.539072771
07_1411.xml,0.8,0.75,0.571876245
07_1412.xml,0.6,0.666666667,0.437267448
07_1413.xml,0.285714286,0.375,0.439967305
07_1414.xml,0.25,0.166666667,0.576735904
07_142.xml,0.214285714,0.4,0.526740201
07_1421.xml,0.727272727,0.666666667,0.538446683
07_1422.xml,0.6,0.4,0.448847201
07_1425.xml,0.666666667,0.5,0.382614346
07_1426.xml,0.285714286,1,0.504398799
07_1428.xml,0.4,0.25,0.542158233
07_1429.xml,0.6,0.6,0.496532852
07_143.xml,0,0,0.693147181
07_1432.xml,0.5,0.166666667,0.39110102
07_1433.xml,0.428571429,0.6,0.404881626
07_1434.xml,0.4,0.142857143,0.539397866
07_1438.xml,0.5,0.4,0.576024724
07_144.xml,0.25,0.25,0.563188504
07_1443.xml,0.142857143,0.166666667,0.581532631
07_1445.xml,0.75,0.5,0.471148791
07_1447.xml,0.333333333,0.6,0.444575066
07_1448.xml,0.8,0.5,0.499543048
07_1449.xml,0.4,0.8,0.571201136
07_1460.xml,0.125,0.25,0.584784979
07_1461.xml,0.166666667,0.333333333,0.603756482
07_1463.xml,0.666666667,0.666666667,0.448411753
07_1465.xml,0.3125,0.666666667,0.438443125
07_1468.xml,0.166666667,0.375,0.551021788
07_1479.xml,0.454545455,0.6,0.471628419
07_1480.xml,0.375,0.75,0.449725979
07_1482.xml,0.666666667,0.5,0.537488403
07_1483.xml,0.5,0.5,0.484872798
07_1484.xml,0.428571429,0.75,0.501443641
07_1485.xml,0.6,0.4,0.537997002
07_1486.xml,0.625,0.4,0.452219085
07_1489.xml,0.6,0.4,0.523293153
07_1490.xml,0.555555556,1,0.489299392
07_1491.xml,0.5,0.666666667,0.576627441
07_1493.xml,0.125,0.333333333,0.489117487
07_1496.xml,0.2,0.5,0.534496191
07_1497.xml,0.545454545,0.857142857,0.340514288
07_1498.xml,1,0.142857143,0.570633557
07_15.xml,0,0,0.429533789
07_1500.xml,0.555555556,0.6,0.420827612
07_1503.xml,0.166666667,0.25,0.520126649
07_1504.xml,0.090909091,0.25,0.65125296
07_1505.xml,0.461538462,0.571428571,0.496728013
07_1506.xml,0.2,0.25,0.576095519
07_1507.xml,0.272727273,0.5,0.592965988
07_1508.xml,0.461538462,0.428571429,0.504843475
07_1509.xml,0.2,0.4,0.572974137
07_151.xml,0.306122449,0.75,0.635468158
07_1512.xml,0.4,0.142857143,0.480969797
07_1514.xml,0.5,0.666666667,0.581026496
07_1515.xml,0.5,0.333333333,0.456686424
07_1517.xml,0.8,0.8,0.500309617
07_1518.xml,0.25,0.2,0.447551602
07_1519.xml,0.25,0.333333333,0.507781591
07_1520.xml,0.666666667,0.4,0.547847898
07_1521.xml,0.333333333,0.5,0.579246466
07_1522.xml,0,0,0.496502835
07_1524.xml,0,0,0.620541306
07_1526.xml,0.333333333,0.5,0.446280682
07_1528.xml,0.516129032,0.6,0.471218485
07_1530.xml,0.3125,0.6,0.444750421
07_1531.xml,0.25,0.5,0.540357013
07_1532.xml,0.222222222,0.375,0.531850818
07_1533.xml,0.4,0.4,0.46665474
07_1534.xml,0.6,0.75,0.38368851
07_1535.xml,0.615384615,0.75,0.326586313
07_1536.xml,0.4,0.75,0.459160114
07_1538.xml,0.3,0.375,0.531567833
07_1539.xml,0.285714286,0.5,0.520225879
07_1541.xml,0.444444444,0.6,0.611338254
07_1542.xml,0.058823529,0.25,0.527209991
07_1544.xml,0.666666667,0.2,0.576150924
07_1546.xml,0.4,0.5,0.541319628
07_1548.xml,0.333333333,0.2,0.495993665
07_155.xml,0,0,0.659644466
07_1550.xml,0.25,0.166666667,0.582479817
07_1551.xml,0.5,0.2,0.540827378
07_1555.xml,0.714285714,0.5,0.476262557
07_1556.xml,0.75,0.333333333,0.534743007
07_1557.xml,0.571428571,0.4,0.397979247
07_1558.xml,0.5,0.333333333,0.442925206
07_1559.xml,0.8,1,0.534847052
07_1560.xml,0.833333333,0.75,0.4412588
07_1562.xml,0.266666667,0.8,0.471134402
07_1564.xml,0,0,0.635605595
07_1565.xml,0.176470588,0.75,0.564404264
07_1567.xml,0.333333333,0.666666667,0.663881473
07_1569.xml,0.75,0.75,0.585149664
07_157.xml,0,0,0.693147181
07_1570.xml,0.4,0.6,0.627380789
07_1571.xml,0.5,1,0.437853057
07_1579.xml,0,0,0.600175401
07_1582.xml,0.181818182,0.333333333,0.323810458
07_1583.xml,0.25,0.714285714,0.537939798
07_1584.xml,0.333333333,0.5,0.49221206
07_1586.xml,0.375,0.4,0.402119682
07_1588.xml,0.6,1,0.562730893
07_1589.xml,0.666666667,0.666666667,0.443835493
07_1590.xml,0.75,0.6,0.560780948
07_1591.xml,0.666666667,0.8,0.593152158
07_1592.xml,0.5,0.333333333,0.47340115
07_1593.xml,0.166666667,0.111111111,0.628090744
07_1594.xml,1,0.6,0.507605177
07_1597.xml,0.5,0.8,0.459547678
07_1598.xml,0.333333333,0.25,0.538559238
07_1599.xml,0.666666667,0.5,0.507981649
07_16.xml,0.555555556,0.8,0.366195425
07_1600.xml,0.4,0.5,0.66834832
07_1601.xml,0.125,0.2,0.535570853
07_1603.xml,0.125,0.5,0.506153899
07_1606.xml,0.25,0.166666667,0.539748792
07_1607.xml,0.142857143,0.4,0.571677664
07_1608.xml,0.44,0.6,0.467030038
07_1609.xml,0.375,0.166666667,0.693147181
07_161.xml,0.75,0.4,0.519938773
07_1610.xml,0.166666667,0.5,0.532988864
07_1612.xml,0.875,0.6,0.509699826
07_1613.xml,0.111111111,0.166666667,0.560441027
07_1614.xml,0.4,0.333333333,0.550537682
07_1615.xml,1,0.833333333,0.562093471
07_1617.xml,0,0,0.512671639
07_1619.xml,0.166666667,0.6,0.493713876
07_1620.xml,0.3,0.6,0.511080841
07_1621.xml,0.454545455,0.8,0.528082557
07_1623.xml,0.4,0.285714286,0.573858542
07_1625.xml,0.222222222,0.444444444,0.528318635
07_163.xml,0.25,0.25,0.640993813
07_1630.xml,0.666666667,1,0.336966125
07_1635.xml,0.625,0.6,0.503112042
07_1636.xml,0,0,0.598989997
07_1639.xml,0.347826087,0.5,0.29833832
07_1642.xml,1,0.4,0.63635211
07_1643.xml,0.285714286,0.4,0.532171459
07_1648.xml,0.666666667,0.5,0.449742473
07_165.xml,0.5,0.4,0.4110764
07_1650.xml,0.75,0.833333333,0.289383236
07_1652.xml,0.142857143,0.2,0.641516804
07_1653.xml,0.25,0.166666667,0.512179341
07_1655.xml,0.2,0.4,0.693147181
07_1658.xml,0.428571429,1,0.633415937
07_1659.xml,0.5,0.2,0.445160772
07_166.xml,0.25,0.166666667,0.472812492
07_1660.xml,0.230769231,0.666666667,0.592781384
07_1662.xml,0.75,0.25,0.494701606
07_1663.xml,0,0,0.435527603
07_1664.xml,0.142857143,0.8,0.5083768
07_1667.xml,0.666666667,0.666666667,0.516020732
07_1668.xml,0.428571429,0.75,0.507795357
07_1669.xml,0.5,0.8,0.579726857
07_167.xml,0.222222222,0.5,0.422413854
07_1673.xml,0.428571429,0.4,0.539578321
07_1674.xml,0.2,0.25,0.562780546
07_1680.xml,1,0.2,0.541228539
07_1684.xml,0.275862069,0.5,0.459737895
07_1687.xml,0.5,0.75,0.452600633
07_169.xml,0.375,0.2,0.575989429
07_1690.xml,1,1,0.43163582
07_1691.xml,0,0,0.475688192
07_1692.xml,0.6,0.666666667,0.482644355
07_1693.xml,0,0,0.532718621
07_1694.xml,0,0,0.646353991
07_1696.xml,0.333333333,0.2,0.439765987
07_1699.xml,0,0,0.474252638
07_17.xml,0.583333333,0.333333333,0.481518835
07_1700.xml,0,0,0.547308634
07_1701.xml,0.086956522,0.166666667,0.670119904
07_1702.xml,0.25,0.25,0.634997441
07_1703.xml,0.833333333,0.5,0.452223991
07_1705.xml,0.333333333,0.25,0.592632439
07_1707.xml,0.25,0.4,0.590613506
07_171.xml,0,0,0.556525251
07_1710.xml,0.461538462,0.5,0.31945136
07_1713.xml,0.2,0.666666667,0.503270134
07_1714.xml,0.411764706,1,0.477946881
07_1716.xml,0,0,0.617907762
07_1717.xml,0.8,0.75,0.438747034
07_1718.xml,0.857142857,0.5,0.518839506
07_1722.xml,0.363636364,0.4,0.53822918
07_1724.xml,0.25,0.25,0.529879124
07_1725.xml,0,0,0.49117904
07_1731.xml,0,0,0.595116484
07_1733.xml,0.7,0.8,0.456641475
07_1736.xml,0.571428571,0.8,0.492694733
07_1741.xml,0.125,0.25,0.50701811
07_1747.xml,0.375,1,0.470396585
07_1748.xml,0.75,0.75,0.551912249
07_1756.xml,0.333333333,0.2,0.626563403
07_1761.xml,0.4,0.5,0.553635781
07_1764.xml,0.2,0.142857143,0.564683046
07_177.xml,0.25,0.25,0.638187381
07_1770.xml,0,0,0.631291347
07_1777.xml,0.125,0.2,0.604411468
07_1778.xml,0.5,0.166666667,0.610460241
07_1779.xml,0.166666667,0.4,0.390927282
07_178.xml,0.333333333,0.333333333,0.448639847
07_1781.xml,0.555555556,0.666666667,0.407510611
07_1785.xml,0.75,0.5,0.536177892
07_179.xml,1,0.75,0.579916732
07_1792.xml,0.428571429,0.5,0.49955994
07_1793.xml,0.571428571,0.5,0.525005888
07_1796.xml,0.5,1,0.301592357
07_1799.xml,0.2,0.285714286,0.462278257
07_18.xml,0.555555556,0.666666667,0.390215738
07_1800.xml,0,0,0.693147181
07_1801.xml,0.8,0.6,0.631071067
07_1814.xml,0,0,0.632665459
07_1815.xml,1,0.666666667,0.479802959
07_1816.xml,0.25,0.333333333,0.433952883
07_1817.xml,0.375,0.333333333,0.517882204
07_1818.xml,0.625,0.375,0.502573823
07_182.xml,0.666666667,0.2,0.484124412
07_1822.xml,0.076923077,0.2,0.632275495
07_1823.xml,0.583333333,0.6,0.537592713
07_1824.xml,0.333333333,0.2,0.465831799
07_1827.xml,0.3125,0.666666667,0.432067756
07_1828.xml,0.75,0.666666667,0.521631165
07_183.xml,0.428571429,0.2,0.39191077
07_1830.xml,0.4,0.666666667,0.5245028
07_1832.xml,0.2,1,0.490158925
07_1833.xml,0.5,1,0.474324737
07_1834.xml,0.076923077,0.333333333,0.523281859
07_1839.xml,0.555555556,0.75,0.536043639
07_1844.xml,0.307692308,0.5,0.522506105
07_1845.xml,0.25,0.25,0.599238978
07_1847.xml,1,0.2,0.567182197
07_1848.xml,0.666666667,0.833333333,0.39766015
07_1857.xml,0.6,0.5,0.383357209
07_1858.xml,0.125,0.2,0.419489589
07_1859.xml,0.6,1,0.462148845
07_1861.xml,0.2,0.2,0.505378368
07_1862.xml,0.833333333,0.75,0.46292919
07_1863.xml,0.875,0.833333333,0.34148962
07_1865.xml,0.714285714,0.6,0.533749816
07_1867.xml,0.75,0.6,0.558546346
07_1868.xml,0.6,0.6,0.465342475
07_1869.xml,0.625,0.5,0.406254789
07_1870.xml,0.105263158,0.333333333,0.459605865
07_1871.xml,0.272727273,0.75,0.451243498
07_1872.xml,0.666666667,0.666666667,0.507541276
07_1873.xml,0.285714286,0.4,0.48771679
07_1874.xml,0.6,0.4,0.481053785
07_1875.xml,0.333333333,0.4,0.525010019
07_1876.xml,0.333333333,0.5,0.64858249
07_188.xml,0.75,0.5,0.432375412
07_1888.xml,0.833333333,0.6,0.402916412
07_1891.xml,0,0,0.423182475
07_1893.xml,0.25,0.4,0.614414889
07_1895.xml,0.6,0.166666667,0.534116868
07_1897.xml,0.571428571,0.8,0.617233404
07_19.xml,0.142857143,0.166666667,0.442273945
07_190.xml,0.333333333,0.25,0.426009005
07_1900.xml,0.384615385,1,0.498785981
07_1901.xml,0.428571429,0.8,0.489586921
07_1902.xml,0.857142857,0.8,0.409527207
07_1903.xml,0.461538462,0.5,0.568232062
07_1904.xml,0,0,0.629336682
07_1905.xml,0.235294118,0.428571429,0.357481292
07_1907.xml,0.5,0.5,0.416913872
07_1912.xml,0,0,0.693147181
07_1913.xml,0.166666667,0.25,0.549126177
07_1917.xml,0.6,0.666666667,0.515879106
07_1918.xml,0.6,0.5,0.355508985
07_192.xml,0.631578947,0.75,0.399370884
07_1921.xml,0.333333333,0.75,0.641301081
07_1922.xml,0.272727273,0.5,0.562036602
07_1923.xml,0.333333333,0.166666667,0.503489716
07_1925.xml,0.384615385,0.666666667,0.553427013
07_1927.xml,0.571428571,0.5,0.504408378
07_1928.xml,0.5,0.75,0.531308312
07_1929.xml,0.75,0.833333333,0.334991477
07_193.xml,0.6,0.2,0.482005366
07_1936.xml,0.2,0.4,0.62404165
07_1937.xml,0.666666667,0.333333333,0.543171268
07_1938.xml,0,0,0.562267462
07_1939.xml,0,0,0.463589448
07_1940.xml,0.666666667,0.75,0.337527044
07_1943.xml,0.6,0.5,0.46701102
07_1944.xml,0.333333333,1,0.398289152
07_1945.xml,0.5,0.6,0.520611648
07_1946.xml,0.428571429,0.5,0.487694569
07_1947.xml,0.166666667,0.166666667,0.615874157
07_1949.xml,0.333333333,0.166666667,0.571007205
07_195.xml,0.333333333,0.666666667,0.583892678
07_1950.xml,0.142857143,0.25,0.423474295
07_1953.xml,0.111111111,0.142857143,0.613541864
07_1955.xml,0.294117647,0.6,0.523889165
07_1958.xml,0.444444444,0.8,0.54410288
07_1960.xml,0.538461538,0.4,0.457801464
07_1961.xml,0.153846154,0.363636364,0.483890926
07_1962.xml,0.2,1,0.345652933
07_1964.xml,0,0,0.457983292
07_1965.xml,0.166666667,0.5,0.515259965
07_1966.xml,0.1,0.2,0.419405724
07_1967.xml,0.8,0.6,0.379205465
07_1968.xml,0.125,0.333333333,0.500625196
07_197.xml,0.8,0.5,0.404009986
07_1976.xml,0.333333333,0.166666667,0.548290172
07_1977.xml,0.428571429,0.8,0.560686464
07_1978.xml,0,0,0.646849887
07_1980.xml,0.6,0.333333333,0.414331859
07_1981.xml,0.5,1,0.524410245
07_1983.xml,0.6,0.75,0.524753176
07_1985.xml,0.388888889,0.5,0.478437345
07_1987.xml,0.571428571,0.333333333,0.437077765
07_1989.xml,0.444444444,0.2,0.419299231
07_1990.xml,0.666666667,1,0.556696099
07_20.xml,0.538461538,0.75,0.355843732
07_200.xml,0.388888889,0.666666667,0.518951566
07_2008.xml,0.5,0.8,0.587277484
07_2009.xml,0.5,1,0.532647345
07_201.xml,0.25,1,0.570529085
07_2010.xml,0.375,0.5,0.480531066
07_2012.xml,0.444444444,0.5,0.45021805
07_2014.xml,0.413793103,1,0.50990308
07_2015.xml,0.666666667,0.666666667,0.49832885
07_2016.xml,0.75,0.25,0.502095554
07_2017.xml,0.444444444,0.5,0.466398242
07_2019.xml,0.2,0.6,0.477354799
07_202.xml,0.222222222,0.166666667,0.603602831
07_2020.xml,0.5,0.333333333,0.508736121
07_2021.xml,0.25,0.166666667,0.542315759
07_2022.xml,0.125,0.2,0.498989893
07_2024.xml,0.375,0.8,0.517444844
07_2026.xml,1,0.75,0.367808213
07_2028.xml,0.5,0.75,0.487963433
07_203.xml,0.555555556,1,0.401071194
07_2033.xml,0.6,0.75,0.458941267
07_2034.xml,0.545454545,0.75,0.402017748
07_2035.xml,0.454545455,0.75,0.576180672
07_204.xml,0,0,0.693147181
07_2046.xml,0.6,0.2,0.468018524
07_2049.xml,0.428571429,0.2,0.513710447
07_2050.xml,0.333333333,0.4,0.412182243
07_2052.xml,0,0,0.626470917
07_2053.xml,0.5,0.333333333,0.572397499
07_2054.xml,0.451612903,0.75,0.462016703
07_2055.xml,0.333333333,0.666666667,0.391051312
07_2056.xml,0.4,0.5,0.512714687
07_2059.xml,0.6,0.25,0.524719874
07_2061.xml,0.166666667,0.2,0.654605827
07_2065.xml,0.3,0.333333333,0.417933785
07_2066.xml,0.75,0.571428571,0.571288673
07_2067.xml,0.8,0.8,0.596637808
07_2068.xml,0.428571429,0.2,0.552764337
07_2069.xml,0.2,0.25,0.600277408
07_2070.xml,0.454545455,0.666666667,0.425453191
07_2071.xml,0.571428571,0.166666667,0.488525478
07_2073.xml,0.538461538,0.333333333,0.480276043
07_2074.xml,0,0,0.602386511
07_2075.xml,0.25,0.5,0.483111223
07_2076.xml,0.75,0.5,0.428678226
07_2077.xml,0.111111111,0.166666667,0.589743094
07_2078.xml,0.2,0.333333333,0.453723851
07_2081.xml,0.333333333,0.25,0.594788182
07_2082.xml,0.1,0.4,0.643883423
07_2083.xml,0.666666667,0.8,0.512983453
07_2084.xml,0.111111111,0.166666667,0.556659859
07_2085.xml,0.833333333,0.666666667,0.471782855
07_2086.xml,0.583333333,0.5,0.459183612
07_2087.xml,0.25,0.6,0.486566358
07_2089.xml,0.6,0.6,0.520671544
07_209.xml,0.142857143,0.142857143,0.497657955
07_2090.xml,0.25,0.142857143,0.446352055
07_2091.xml,0.625,0.25,0.385695162
07_2093.xml,0.25,0.857142857,0.634496258
07_2097.xml,0.6,0.2,0.485040692
07_21.xml,0.25,1,0.483038847
07_210.xml,0,0,0.693147181
07_2102.xml,0.666666667,0.333333333,0.611509964
07_2106.xml,0.25,0.5,0.455497989
07_2107.xml,0.714285714,0.666666667,0.399649493
07_2108.xml,0.5,0.333333333,0.629221161
07_2109.xml,0,0,0.587251853
07_2110.xml,0.6,0.4,0.446382105
07_2113.xml,0.5,0.25,0.508667942
07_2114.xml,0.2,0.333333333,0.393300348
07_2117.xml,0.666666667,1,0.566331039
07_212.xml,0,0,0.693147181
07_22.xml,0.375,0.5,0.426676672
07_220.xml,0.2,0.5,0.567409002
07_222.xml,0.2,0.2,0.601293146
07_223.xml,0,0,0.567192047
07_224.xml,0,0,0.644863925
07_225.xml,0,0,0.693147181
07_226.xml,0,0,0.657369809
07_23.xml,0.4,0.4,0.454289991
07_233.xml,0.5,0.25,0.456179944
07_236.xml,0,0,0.578287127
07_237.xml,0.285714286,0.25,0.578427654
07_238.xml,0,0,0.519951357
07_241.xml,0.6,0.75,0.297757858
07_243.xml,0.571428571,0.5,0.474139233
07_244.xml,0.583333333,1,0.513116088
07_245.xml,0.625,0.5,0.481939453
07_247.xml,0.25,0.333333333,0.617571807
07_248.xml,0.75,0.75,0.482563584
07_25.xml,0.125,0.166666667,0.481987272
07_250.xml,0.333333333,0.166666667,0.599532091
07_252.xml,0,0,0.636394934
07_253.xml,0.75,0.4,0.573694326
07_255.xml,0.5,0.333333333,0.522439022
07_256.xml,0.5,0.25,0.648227827
07_257.xml,0,0,0.65364611
07_26.xml,0.46875,0.75,0.421663783
07_262.xml,0.888888889,0.75,0.329267397
07_265.xml,0.2,0.2,0.550560534
07_266.xml,0.142857143,0.4,0.562471926
07_269.xml,0.266666667,0.333333333,0.414760496
07_27.xml,0.454545455,1,0.383903113
07_271.xml,0.2,0.2,0.504011525
07_277.xml,0.666666667,0.75,0.549180076
07_279.xml,0.555555556,0.428571429,0.603681308
07_28.xml,0.2,0.142857143,0.373772383
07_280.xml,0.4,0.4,0.300271622
07_29.xml,0.25,0.166666667,0.662260714
07_291.xml,0,0,0.693147181
07_293.xml,0.5,0.4,0.393756488
07_294.xml,0.5,0.666666667,0.672028904
07_298.xml,0.428571429,0.333333333,0.440603496
07_3.xml,0.5,0.666666667,0.54441488
07_30.xml,0.125,0.2,0.615873574
07_301.xml,0.333333333,0.6,0.411490217
07_307.xml,0.818181818,0.375,0.430778357
07_308.xml,0.571428571,0.142857143,0.387845573
07_309.xml,0.75,0.6,0.5990715
07_310.xml,0.47826087,0.8,0.4778365
07_318.xml,0.25,0.75,0.38436586
07_319.xml,0.111111111,0.5,0.454579567
07_32.xml,0,0,0.551419331
07_322.xml,0.4,0.6,0.541124481
07_324.xml,0.666666667,0.833333333,0.492685832
07_33.xml,0.5,1,0.454148731
07_332.xml,0.4,0.166666667,0.567928015
07_34.xml,0.6,0.5,0.534602131
07_346.xml,0.19047619,0.666666667,0.516092396
07_348.xml,0.2,0.25,0.493266272
07_35.xml,0.444444444,0.5,0.509233457
07_353.xml,0.5,0.666666667,0.511821286
07_355.xml,0,0,0.611939916
07_36.xml,0.444444444,0.333333333,0.521802278
07_362.xml,0,0,0.560498608
07_365.xml,0.5,0.6,0.623770872
07_366.xml,0.6,0.5,0.589343435
07_367.xml,0.25,0.5,0.426541751
07_37.xml,0.6,0.666666667,0.492849231
07_370.xml,0.277777778,0.666666667,0.422882766
07_371.xml,0.375,0.75,0.490244591
07_38.xml,0.2,0.166666667,0.65208368
07_382.xml,0.75,0.75,0.453992894
07_383.xml,0.75,0.8,0.426151696
07_385.xml,0.75,0.5,0.511398678
07_386.xml,0.25,0.166666667,0.478333226
07_388.xml,0.384615385,0.666666667,0.401311839
07_389.xml,0.333333333,0.333333333,0.462455193
07_39.xml,0.666666667,0.666666667,0.425665532
07_391.xml,0.5,0.2,0.488486886
07_392.xml,0.333333333,0.75,0.422454427
07_393.xml,0,0,0.693147181
07_394.xml,0.722222222,1,0.34396245
07_395.xml,0.5,0.4,0.468647746
07_396.xml,0.75,1,0.452913299
07_397.xml,0.7,0.5,0.527918179
07_398.xml,0.5,0.25,0.532729416
07_400.xml,0.5,0.666666667,0.505837066
07_404.xml,0,0,0.553834072
07_405.xml,0.25,0.5,0.520499532
07_406.xml,0.25,0.333333333,0.610934322
07_41.xml,1,0.8,0.430988535
07_410.xml,0.875,0.75,0.371502548
07_411.xml,0,0,0.57474052
07_412.xml,0.5,0.5,0.628576343
07_413.xml,0.2,0.166666667,0.547742489
07_414.xml,0.428571429,0.8,0.448673555
07_415.xml,0.272727273,0.4,0.57347825
07_417.xml,0.5625,0.5,0.429562406
07_42.xml,0.4,0.666666667,0.565924126
07_423.xml,0.444444444,0.5,0.562605522
07_424.xml,0.5,0.333333333,0.560630089
07_425.xml,0.6,0.75,0.492524347
07_426.xml,0.666666667,0.666666667,0.396946552
07_428.xml,0,0,0.588040433
07_429.xml,0.352941176,0.5,0.567975621
07_43.xml,0.5,0.666666667,0.477774887
07_431.xml,0,0,0.474208082
07_433.xml,0.5,0.666666667,0.560892999
07_435.xml,0.75,0.75,0.425243025
07_436.xml,0.466666667,1,0.377778173
07_438.xml,0.666666667,1,0.501112487
07_439.xml,0.6,0.4,0.653710965
07_44.xml,0.357142857,0.6,0.451994445
07_442.xml,0.444444444,0.5,0.517979133
07_444.xml,0.4,0.2,0.534097362
07_45.xml,1,0.666666667,0.550476581
07_450.xml,0.333333333,0.2,0.637245525
07_453.xml,0.25,0.166666667,0.537216697
07_459.xml,0.25,1,0.555647364
07_46.xml,0.5,0.333333333,0.512595842
07_460.xml,0,0,0.483068085
07_461.xml,0.75,0.5,0.53531506
07_463.xml,0.166666667,0.166666667,0.509241903
07_466.xml,0.714285714,1,0.588820661
07_467.xml,0.285714286,0.5,0.62373477
07_47.xml,0.2,0.333333333,0.503822343
07_470.xml,0,0,0.53314367
07_471.xml,0.4,0.6,0.581468318
07_472.xml,0.75,0.6,0.526784414
07_473.xml,0.333333333,1,0.650581504
07_475.xml,0,0,0.624911112
07_477.xml,0.333333333,0.833333333,0.580530808
07_478.xml,0.444444444,0.666666667,0.538551674
07_479.xml,0.333333333,0.333333333,0.636021604
07_48.xml,0.25,0.6,0.573093199
07_481.xml,0.296296296,1,0.613842314
07_482.xml,0.5,0.4,0.564940652
07_486.xml,0.5,0.166666667,0.479630824
07_488.xml,0.25,0.5,0.470069277
07_489.xml,0.5,0.75,0.359937981
07_49.xml,0.466666667,0.8,0.385635706
07_491.xml,0.333333333,0.2,0.584189372
07_492.xml,0.7,1,0.354726776
07_493.xml,0.517241379,0.75,0.345264218
07_498.xml,0.75,1,0.445193434
07_5.xml,0.25,0.5,0.643787862
07_500.xml,0.4,0.4,0.636036031
07_502.xml,0.6,0.6,0.553421283
07_503.xml,0.25,0.25,0.581165028
07_505.xml,0.2,0.25,0.568980258
07_506.xml,0.6,1,0.548603442
07_507.xml,0.428571429,0.5,0.411658445
07_508.xml,0.5,0.375,0.582559213
07_509.xml,0.5,0.333333333,0.590537358
07_51.xml,0.666666667,1,0.351280096
07_510.xml,0.333333333,0.666666667,0.532012699
07_511.xml,0.071428571,0.333333333,0.460777548
07_512.xml,0.416666667,0.5,0.516123208
07_513.xml,0.230769231,0.6,0.515327015
07_515.xml,0.333333333,0.166666667,0.599273586
07_516.xml,0.333333333,0.5,0.549622925
07_519.xml,0.136363636,0.5,0.44574165
07_52.xml,0.6,0.75,0.516150625
07_523.xml,0.625,0.5,0.537610756
07_527.xml,0.333333333,0.5,0.492763508
07_531.xml,0.857142857,1,0.364712127
07_532.xml,0.833333333,0.428571429,0.578445388
07_539.xml,0.133333333,0.166666667,0.546447457
07_54.xml,0.5,0.428571429,0.575641547
07_542.xml,0.833333333,1,0.496052939
07_544.xml,0.6,0.75,0.415423141
07_545.xml,0.166666667,0.142857143,0.591853972
07_546.xml,0,0,0.565320067
07_548.xml,0.666666667,0.5,0.520259284
07_549.xml,0.9,1,0.314536291
07_55.xml,0.3,0.375,0.604898452
07_550.xml,0,0,0.570332959
07_553.xml,0.714285714,0.2,0.482694708
07_557.xml,0.6,0.6,0.486462059
07_558.xml,0.166666667,0.5,0.484141876
07_56.xml,0.6,0.4,0.379780308
07_560.xml,0.333333333,0.5,0.668687854
07_565.xml,0,0,0.653297231
07_567.xml,0.428571429,0.5,0.507101214
07_569.xml,1,0.2,0.55129776
07_57.xml,0.333333333,1,0.484418946
07_573.xml,0.125,0.2,0.571748833
07_575.xml,0.583333333,0.4,0.445132781
07_577.xml,0.5,1,0.402160482
07_578.xml,0.25,1,0.541239216
07_581.xml,0.5,1,0.428132436
07_582.xml,1,0.2,0.480883123
07_583.xml,0.047619048,0.166666667,0.652701471
07_586.xml,0.666666667,0.75,0.534027204
07_587.xml,0.666666667,0.4,0.577010726
07_588.xml,0.5,0.2,0.602346738
07_59.xml,0,0,0.565405973
07_591.xml,0.5,0.75,0.318053404
07_593.xml,0.4,0.5,0.444544774
07_595.xml,0.75,0.6,0.521679675
07_596.xml,0.588235294,1,0.433120068
07_597.xml,0.875,0.6,0.439256962
07_599.xml,0.6,0.8,0.464756289
07_6.xml,0.625,0.25,0.38430647
07_60.xml,0.25,0.333333333,0.605515604
07_603.xml,0.333333333,0.666666667,0.489472145
07_604.xml,0.333333333,0.75,0.408467901
07_609.xml,0,0,0.610360951
07_61.xml,0.5,0.75,0.511062955
07_612.xml,0.5,0.4,0.562448655
07_613.xml,0.5,0.75,0.343302976
07_615.xml,0.347826087,1,0.41360188
07_62.xml,0.666666667,0.666666667,0.459633631
07_622.xml,0.3,0.75,0.469083153
07_626.xml,0.833333333,0.75,0.440153325
07_63.xml,0.5,0.333333333,0.300772914
07_630.xml,0.4,0.5,0.422153765
07_631.xml,0.428571429,0.5,0.489243739
07_632.xml,0.090909091,0.2,0.593994601
07_634.xml,0.333333333,0.25,0.415807318
07_635.xml,0.833333333,1,0.465482699
07_636.xml,0.3,0.571428571,0.44930826
